scheme_code,nav_date,nav_value
122583,2024-02-27,45.0873
122583,2024-02-28,45.9432
122583,2024-02-29,45.5425
122583,2024-03-01,45.2685
122583,2024-03-04,44.4065
122583,2024-03-05,44.0236
122583,2024-03-06,44.7416
122583,2024-03-07,44.905
122583,2024-03-08,44.5654
122583,2024-03-11,44.6486
122583,2024-03-12,44.6362
122583,2024-03-13,43.7261
122583,2024-03-14,42.9199
122583,2024-03-15,43.463
122583,2024-03-18,43.8341
122583,2024-03-19,43.1414
122583,2024-03-20,43.0985
122583,2024-03-21,42.7776
122583,2024-03-22,43.3104
122583,2024-03-25,43.5415
122583,2024-03-26,43.0329
122583,2024-03-27,43.1071
122583,2024-03-28,43.1048
122583,2024-03-29,43.1039
122583,2024-04-01,42.8798
122583,2024-04-02,42.9087
122583,2024-04-03,42.526
122583,2024-04-04,41.9908
122583,2024-04-05,41.4355
122583,2024-04-08,40.9765
122583,2024-04-09,41.1837
122583,2024-04-10,41.4044
122583,2024-04-11,42.0918
122583,2024-04-12,42.003
122583,2024-04-15,42.3452
122583,2024-04-16,42.3841
122583,2024-04-17,42.541
122583,2024-04-18,42.9382
122583,2024-04-19,43.2312
122583,2024-04-22,43.3002
122583,2024-04-23,43.0261
122583,2024-04-24,43.1741
122583,2024-04-25,43.8444
122583,2024-04-26,43.9467
122583,2024-04-29,43.7735
122583,2024-04-30,44.1884
122583,2024-05-01,43.5377
122583,2024-05-02,43.383
122583,2024-05-03,42.9346
122583,2024-05-06,42.8945
122583,2024-05-07,43.504
122583,2024-05-08,43.8293
122583,2024-05-09,42.9551
122583,2024-05-10,42.6808
122583,2024-05-13,41.9996
122583,2024-05-14,42.5084
122583,2024-05-15,42.2538
122583,2024-05-16,42.306
122583,2024-05-17,42.3807
122583,2024-05-20,42.4938
122583,2024-05-21,41.1794
122583,2024-05-22,41.3598
122583,2024-05-23,41.1275
122583,2024-05-24,41.5285
122583,2024-05-27,41.6379
122583,2024-05-28,41.945
122583,2024-05-29,41.6271
122583,2024-05-30,41.1298
122583,2024-05-31,41.5512
122583,2024-06-03,41.8262
122583,2024-06-04,41.9454
122583,2024-06-05,42.0642
122583,2024-06-06,42.2762
122583,2024-06-07,41.6961
122583,2024-06-10,42.2093
122583,2024-06-11,42.1547
122583,2024-06-12,42.1133
122583,2024-06-13,41.9368
122583,2024-06-14,40.8293
122583,2024-06-17,41.1049
122583,2024-06-18,40.6722
122583,2024-06-19,40.7369
122583,2024-06-20,40.3871
122583,2024-06-21,40.2509
122583,2024-06-24,40.0906
122583,2024-06-25,39.7363
122583,2024-06-26,39.6535
122583,2024-06-27,39.4601
122583,2024-06-28,39.0267
122583,2024-07-01,39.5492
122583,2024-07-02,39.2178
122583,2024-07-03,39.4768
122583,2024-07-04,39.784
122583,2024-07-05,40.2064
122583,2024-07-08,39.9819
122583,2024-07-09,39.9106
122583,2024-07-10,39.8529
122583,2024-07-11,40.1007
122583,2024-07-12,40.0099
122583,2024-07-15,40.2283
122583,2024-07-16,40.1313
122583,2024-07-17,40.6438
122583,2024-07-18,40.6548
122583,2024-07-19,40.612
122583,2024-07-22,40.7803
122583,2024-07-23,41.5372
122583,2024-07-24,41.2781
122583,2024-07-25,41.7695
122583,2024-07-26,41.4121
122583,2024-07-29,41.4486
122583,2024-07-30,41.1043
122583,2024-07-31,40.9531
122583,2024-08-01,40.6648
122583,2024-08-02,40.9948
122583,2024-08-05,40.7874
122583,2024-08-06,41.0424
122583,2024-08-07,40.8216
122583,2024-08-08,40.8355
122583,2024-08-09,41.5121
122583,2024-08-12,41.1895
122583,2024-08-13,40.878
122583,2024-08-14,40.7837
122583,2024-08-15,40.7922
122583,2024-08-16,41.0881
122583,2024-08-19,41.124
122583,2024-08-20,41.2516
122583,2024-08-21,40.7474
122583,2024-08-22,40.8991
122583,2024-08-23,41.0635
122583,2024-08-26,41.3846
122583,2024-08-27,41.2518
122583,2024-08-28,41.2653
122583,2024-08-29,41.6038
122583,2024-08-30,41.1386
122583,2024-09-02,40.3504
122583,2024-09-03,39.8771
122583,2024-09-04,39.6135
122583,2024-09-05,40.0996
122583,2024-09-06,41.0212
122583,2024-09-09,40.6291
122583,2024-09-10,40.6078
122583,2024-09-11,40.3893
122583,2024-09-12,40.6198
122583,2024-09-13,40.7614
122583,2024-09-16,40.3864
122583,2024-09-17,40.1275
122583,2024-09-18,40.0804
122583,2024-09-19,40.6427
122583,2024-09-20,40.3676
122583,2024-09-23,39.7005
122583,2024-09-24,40.2897
122583,2024-09-25,40.5269
122583,2024-09-26,40.0278
122583,2024-09-27,40.179
122583,2024-09-30,40.5556
122583,2024-10-01,40.6137
122583,2024-10-02,41.2435
122583,2024-10-03,41.5128
122583,2024-10-04,41.6692
122583,2024-10-07,41.7795
122583,2024-10-08,41.8587
122583,2024-10-09,42.2819
122583,2024-10-10,42.2292
122583,2024-10-11,42.6897
122583,2024-10-14,42.8536
122583,2024-10-15,42.9205
122583,2024-10-16,42.7925
122583,2024-10-17,42.6692
122583,2024-10-18,42.8363
122583,2024-10-21,43.3337
122583,2024-10-22,43.5922
122583,2024-10-23,43.2682
122583,2024-10-24,42.5309
122583,2024-10-25,42.8955
122583,2024-10-28,44.1981
122583,2024-10-29,44.0818
122583,2024-10-30,43.8751
122583,2024-10-31,44.2906
122583,2024-11-01,43.8907
122583,2024-11-04,44.6369
122583,2024-11-05,44.8577
122583,2024-11-06,44.8626
122583,2024-11-07,44.5
122583,2024-11-08,44.9518
122583,2024-11-11,44.7506
122583,2024-11-12,45.1191
122583,2024-11-13,45.3358
122583,2024-11-14,46.0028
122583,2024-11-15,46.1017
122583,2024-11-18,47.7286
122583,2024-11-19,48.04
122583,2024-11-20,48.1367
122583,2024-11-21,47.9503
122583,2024-11-22,48.4343
122583,2024-11-25,48.2587
122583,2024-11-26,47.8686
122583,2024-11-27,47.6415
122583,2024-11-28,47.5599
122583,2024-11-29,48.7711
122583,2024-12-02,48.9478
122583,2024-12-03,48.6126
122583,2024-12-04,49.218
122583,2024-12-05,49.3399
122583,2024-12-06,50.0677
122583,2024-12-09,51.1522
122583,2024-12-10,50.3398
122583,2024-12-11,49.0613
122583,2024-12-12,50.1679
122583,2024-12-13,49.81
122583,2024-12-16,48.9076
122583,2024-12-17,48.6455
122583,2024-12-18,48.1497
122583,2024-12-19,47.7614
122583,2024-12-20,48.2324
122583,2024-12-23,48.0613
122583,2024-12-24,47.2324
122583,2024-12-25,47.2682
122583,2024-12-26,46.8465
122583,2024-12-27,46.7368
122583,2024-12-30,46.6568
122583,2024-12-31,47.1116
122583,2025-01-01,46.8692
122583,2025-01-02,47.2492
122583,2025-01-03,46.446
122583,2025-01-06,46.9262
122583,2025-01-07,47.6206
122583,2025-01-08,47.5191
122583,2025-01-09,47.112
122583,2025-01-10,46.5755
122583,2025-01-13,46.581
122583,2025-01-14,47.2272
122583,2025-01-15,47.0254
122583,2025-01-16,47.6229
122583,2025-01-17,47.0423
122583,2025-01-20,46.8795
122583,2025-01-21,46.8758
122583,2025-01-22,47.0063
122583,2025-01-23,46.8533
122583,2025-01-24,47.5192
122583,2025-01-27,48.2029
122583,2025-01-28,48.1296
122583,2025-01-29,47.8739
122583,2025-01-30,47.5778
122583,2025-01-31,48.1415
122583,2025-02-03,47.8098
122583,2025-02-04,47.0662
122583,2025-02-05,46.4103
122583,2025-02-06,46.7707
122583,2025-02-07,46.092
122583,2025-02-10,45.9085
122583,2025-02-11,45.9785
122583,2025-02-12,45.1537
122583,2025-02-13,45.2624
122583,2025-02-14,45.1191
122583,2025-02-17,44.2
122583,2025-02-18,44.3128
122583,2025-02-19,44.5239
122583,2025-02-20,44.6323
122583,2025-02-21,44.8986
122583,2025-02-24,45.0442
122583,2025-02-25,45.4256
122583,2025-02-26,44.9734
122583,2025-02-27,44.3054
122583,2025-02-28,43.7605
122583,2025-03-03,43.3887
122583,2025-03-04,44.3823
122583,2025-03-05,44.0094
122583,2025-03-06,43.7751
122583,2025-03-07,43.6799
122583,2025-03-10,43.5262
122583,2025-03-11,44.4218
122583,2025-03-12,43.604
122583,2025-03-13,44.6828
122583,2025-03-14,44.7718
122583,2025-03-17,45.266
122583,2025-03-18,45.2942
122583,2025-03-19,45.7205
122583,2025-03-20,45.2662
122583,2025-03-21,44.6143
122583,2025-03-24,45.9236
122583,2025-03-25,46.9192
122583,2025-03-26,46.397
122583,2025-03-27,46.7829
122583,2025-03-28,47.4015
122583,2025-03-31,47.7661
122583,2025-04-01,47.6758
122583,2025-04-02,48.769
122583,2025-04-03,49.1589
122583,2025-04-04,48.6792
122583,2025-04-07,48.4919
122583,2025-04-08,47.9436
122583,2025-04-09,47.9062
122583,2025-04-10,47.8518
122583,2025-04-11,48.2703
122583,2025-04-14,48.6847
122583,2025-04-15,48.9126
122583,2025-04-16,49.1271
122583,2025-04-17,49.714
122583,2025-04-18,49.6105
122583,2025-04-21,48.3409
122583,2025-04-22,49.4964
122583,2025-04-23,49.0226
122583,2025-04-24,49.4188
122583,2025-04-25,49.2537
122583,2025-04-28,50.037
122583,2025-04-29,49.5303
122583,2025-04-30,49.1642
122583,2025-05-01,48.9153
122583,2025-05-02,49.2342
122583,2025-05-05,49.3748
122583,2025-05-06,49.7027
122583,2025-05-07,49.7919
122583,2025-05-08,50.3252
122583,2025-05-09,50.8735
122583,2025-05-12,51.7488
122583,2025-05-13,51.9656
122583,2025-05-14,52.1807
122583,2025-05-15,53.2261
122583,2025-05-16,53.9534
122583,2025-05-19,54.2838
122583,2025-05-20,53.4789
122583,2025-05-21,52.5186
122583,2025-05-22,52.8949
122583,2025-05-23,53.2981
122583,2025-05-26,52.8971
122583,2025-05-27,53.1247
122583,2025-05-28,52.6148
122583,2025-05-29,52.9682
122583,2025-05-30,53.3392
122583,2025-06-02,53.709
122583,2025-06-03,53.9292
122583,2025-06-04,53.7765
122583,2025-06-05,53.6729
122583,2025-06-06,54.3834
122583,2025-06-09,54.654
122583,2025-06-10,54.9702
122583,2025-06-11,55.0445
122583,2025-06-12,55.4626
122583,2025-06-13,56.0731
122583,2025-06-16,55.7094
122583,2025-06-17,56.0963
122583,2025-06-18,55.9793
122583,2025-06-19,56.1954
122583,2025-06-20,56.7368
122583,2025-06-23,55.8603
122583,2025-06-24,55.2204
122583,2025-06-25,54.8432
122583,2025-06-26,54.4261
122583,2025-06-27,54.3508
122583,2025-06-30,55.3942
122583,2025-07-01,56.1394
122583,2025-07-02,55.8043
122583,2025-07-03,56.3628
122583,2025-07-04,56.3585
122583,2025-07-07,56.5947
122583,2025-07-08,56.0097
122583,2025-07-09,55.224
122583,2025-07-10,55.693
122583,2025-07-11,55.7354
122583,2025-07-14,56.0791
122583,2025-07-15,57.0938
122583,2025-07-16,56.9668
122583,2025-07-17,56.8458
122583,2025-07-18,57.9858
122583,2025-07-21,58.0198
122583,2025-07-22,57.5324
122583,2025-07-23,58.023
122583,2025-07-24,57.8947
122583,2025-07-25,57.3961
122583,2025-07-28,57.4758
122583,2025-07-29,58.024
122583,2025-07-30,57.3118
122583,2025-07-31,56.5938
122583,2025-08-01,56.5666
122583,2025-08-04,55.9086
122583,2025-08-05,55.1514
122583,2025-08-06,55.1771
122583,2025-08-07,55.8749
122583,2025-08-08,56.3839
122583,2025-08-11,56.3401
122583,2025-08-12,57.1635
122583,2025-08-13,58.2882
122583,2025-08-14,58.6275
122583,2025-08-15,58.4152
122583,2025-08-18,59.4517
122583,2025-08-19,60.4773
122583,2025-08-20,60.6704
122583,2025-08-21,61.5166
122583,2025-08-22,61.0146
122583,2025-08-25,59.6666
122583,2025-08-26,59.0562
122583,2025-08-27,59.2143
122583,2025-08-28,59.1896
122583,2025-08-29,59.8431
122583,2025-09-01,58.8967
122583,2025-09-02,57.9776
122583,2025-09-03,58.4892
122583,2025-09-04,57.5957
122583,2025-09-05,57.4474
122583,2025-09-08,57.4859
122583,2025-09-09,57.0989
122583,2025-09-10,57.4859
122583,2025-09-11,56.2193
122583,2025-09-12,57.3866
122583,2025-09-15,57.2015
122583,2025-09-16,57.1173
122583,2025-09-17,58.8585
122583,2025-09-18,58.0078
122583,2025-09-19,57.3677
122583,2025-09-22,58.2842
122583,2025-09-23,57.3177
122583,2025-09-24,57.6538
122583,2025-09-25,57.2935
122583,2025-09-26,56.3065
122583,2025-09-29,56.6564
122583,2025-09-30,57.027
122583,2025-10-01,57.0506
122583,2025-10-02,58.3873
122583,2025-10-03,57.9171
122583,2025-10-06,58.4952
122583,2025-10-07,58.7297
122583,2025-10-08,59.3845
122583,2025-10-09,59.0797
122583,2025-10-10,58.2099
122583,2025-10-13,57.798
122583,2025-10-14,57.7806
122583,2025-10-15,58.2383
122583,2025-10-16,58.2726
122583,2025-10-17,58.434
122583,2025-10-20,59.5776
122583,2025-10-21,59.5856
122583,2025-10-22,59.2613
122583,2025-10-23,59.5729
122583,2025-10-24,58.4824
122583,2025-10-27,57.4106
122583,2025-10-28,57.3489
122583,2025-10-29,56.7862
122583,2025-10-30,56.4301
122583,2025-10-31,57.0361
122583,2025-11-03,57.3902
122583,2025-11-04,57.3645
122583,2025-11-05,57.4399
122583,2025-11-06,57.1952
122583,2025-11-07,57.7551
122583,2025-11-10,58.2841
122583,2025-11-11,58.9465
122583,2025-11-12,59.5862
122583,2025-11-13,59.6455
122583,2025-11-14,59.2129
122583,2025-11-17,59.1276
122583,2025-11-18,59.2272
122583,2025-11-19,58.8132
122583,2025-11-20,59.9011
122583,2025-11-21,61.0125
122583,2025-11-24,60.9564
122583,2025-11-25,61.6762
122583,2025-11-26,62.0821
122583,2025-11-27,61.7686
122583,2025-11-28,62.074
122583,2025-12-01,61.5722
122583,2025-12-02,61.0035
122583,2025-12-03,61.3489
122583,2025-12-04,61.7043
122583,2025-12-05,63.5857
122583,2025-12-08,63.5024
122583,2025-12-09,63.1593
122583,2025-12-10,63.8292
122583,2025-12-11,63.8371
122583,2025-12-12,63.4093
122583,2025-12-15,63.0272
122583,2025-12-16,62.928
122583,2025-12-17,63.6877
122583,2025-12-18,64.0164
122583,2025-12-19,63.4576
122583,2025-12-22,64.7772
122583,2025-12-23,64.1595
122583,2025-12-24,63.6667
122583,2025-12-25,64.5151
122583,2025-12-26,65.6129
122583,2025-12-29,65.8949
122583,2025-12-30,64.992
122583,2025-12-31,65.0873
122583,2026-01-01,64.1416
122583,2026-01-02,65.9452
122583,2026-01-05,66.1803
122583,2026-01-06,66.7931
122583,2026-01-07,66.5482
122583,2026-01-08,67.9104
122583,2026-01-09,67.5631
122583,2026-01-12,66.9546
122583,2026-01-13,67.2064
122583,2026-01-14,67.8873
122583,2026-01-15,69.5235
122583,2026-01-16,70.7974
122583,2026-01-19,71.7629
122583,2026-01-20,71.2526
122583,2026-01-21,70.7294
122583,2026-01-22,70.0777
122583,2026-01-23,69.9897
122583,2026-01-26,68.5595
122583,2026-01-27,69.6249
122583,2026-01-28,68.8721
122583,2026-01-29,68.035
122583,2026-01-30,67.7591
122583,2026-02-02,66.7926
122583,2026-02-03,67.2945
122583,2026-02-04,66.6099
122583,2026-02-05,67.0051
122583,2026-02-06,67.7174
122583,2026-02-09,67.3363
122583,2026-02-10,66.8337
122583,2026-02-11,66.2731
122583,2026-02-12,65.515
122583,2026-02-13,65.2389
122583,2026-02-16,65.3134
122583,2026-02-17,64.353
122583,2026-02-18,63.9257
122583,2026-02-19,64.0624
122583,2026-02-20,64.1125
122583,2026-02-23,62.2837
122583,2026-02-24,62.7444
122583,2026-02-25,63.6305
122583,2026-02-26,63.2562
122583,2026-02-27,62.0853
122583,2026-03-02,61.5901
122583,2026-03-03,61.079
122583,2026-03-04,61.9153
122583,2026-03-05,61.1994
122583,2026-03-06,60.9832
122583,2026-03-09,62.1443
122583,2026-03-10,62.2793
122583,2026-03-11,62.4385
122583,2026-03-12,62.3939
122583,2026-03-13,63.0938
122583,2026-03-16,63.4002
122583,2026-03-17,64.732
122583,2026-03-18,66.1712
122583,2026-03-19,66.4265
122583,2026-03-20,66.4259
122583,2026-03-23,66.5722
122583,2026-03-24,66.1851
122583,2026-03-25,66.3091
122583,2026-03-26,65.2917
122583,2026-03-27,64.8082
122583,2026-03-30,65.3974
122583,2026-03-31,65.8119
122583,2026-04-01,65.7462
122583,2026-04-02,66.0762
122583,2026-04-03,67.207
122583,2026-04-06,66.9493
122583,2026-04-07,65.927
122583,2026-04-08,66.41
122583,2026-04-09,66.8296
122583,2026-04-10,67.4174
122583,2026-04-13,66.5619
122583,2026-04-14,65.4987
122583,2026-04-15,65.7162
122583,2026-04-16,65.8836
122583,2026-04-17,65.6515
122583,2026-04-20,66.7313
122583,2026-04-21,66.7508
122583,2026-04-22,67.6879
122583,2026-04-23,68.3723
122583,2026-04-24,67.5845
122583,2026-04-27,66.9551
122583,2026-04-28,66.0438
122583,2026-04-29,66.3844
122583,2026-04-30,66.4826
122583,2026-05-01,67.5043
122583,2026-05-04,67.9748
122583,2026-05-05,67.038
122583,2026-05-06,66.7248
122583,2026-05-07,65.2198
122583,2026-05-08,65.4568
122583,2026-05-11,67.5243
122583,2026-05-12,67.6486
122583,2026-05-13,67.8256
122583,2026-05-14,67.8398
122583,2026-05-15,68.1332
122583,2026-05-18,68.0434
122583,2026-05-19,68.5348
122583,2026-05-20,67.9821
122583,2026-05-21,67.4647
122583,2026-05-22,66.5389
122583,2026-05-25,66.5417
122583,2026-05-26,65.7635
122583,2026-05-27,66.8495
122583,2026-05-28,66.5599
122583,2026-05-29,65.1599
122706,2022-01-03,93.3071
122706,2022-01-04,92.5759
122706,2022-01-05,92.2569
122706,2022-01-06,92.909
122706,2022-01-07,93.5151
122706,2022-01-10,92.8547
122706,2022-01-11,91.5147
122706,2022-01-12,92.18
122706,2022-01-13,92.7789
122706,2022-01-14,92.5255
122706,2022-01-17,93.0136
122706,2022-01-18,92.5956
122706,2022-01-19,91.7938
122706,2022-01-20,91.8345
122706,2022-01-21,92.3973
122706,2022-01-24,92.7492
122706,2022-01-25,93.3075
122706,2022-01-26,92.5671
122706,2022-01-27,94.2296
122706,2022-01-28,93.9129
122706,2022-01-31,93.8277
122706,2022-02-01,92.5135
122706,2022-02-02,92.3534
122706,2022-02-03,92.9328
122706,2022-02-04,93.7531
122706,2022-02-07,95.416
122706,2022-02-08,96.002
122706,2022-02-09,96.3334
122706,2022-02-10,95.8999
122706,2022-02-11,95.2425
122706,2022-02-14,96.303
122706,2022-02-15,97.3547
122706,2022-02-16,96.2466
122706,2022-02-17,97.054
122706,2022-02-18,97.79
122706,2022-02-21,96.6378
122706,2022-02-22,97.2529
122706,2022-02-23,96.1751
122706,2022-02-24,93.6765
122706,2022-02-25,93.5491
122706,2022-02-28,93.8523
122706,2022-03-01,93.7711
122706,2022-03-02,96.8143
122706,2022-03-03,97.2575
122706,2022-03-04,97.454
122706,2022-03-07,97.9548
122706,2022-03-08,97.5195
122706,2022-03-09,98.5611
122706,2022-03-10,98.9928
122706,2022-03-11,99.3763
122706,2022-03-14,98.7359
122706,2022-03-15,97.0903
122706,2022-03-16,96.5949
122706,2022-03-17,96.9344
122706,2022-03-18,96.5
122706,2022-03-21,96.8489
122706,2022-03-22,96.6403
122706,2022-03-23,97.138
122706,2022-03-24,96.1383
122706,2022-03-25,96.381
122706,2022-03-28,95.7422
122706,2022-03-29,94.1734
122706,2022-03-30,94.0401
122706,2022-03-31,95.6811
122706,2022-04-01,94.1959
122706,2022-04-04,94.3574
122706,2022-04-05,95.2269
122706,2022-04-06,97.706
122706,2022-04-07,97.2165
122706,2022-04-08,96.5817
122706,2022-04-11,95.3882
122706,2022-04-12,96.6311
122706,2022-04-13,95.7518
122706,2022-04-14,95.4004
122706,2022-04-15,93.5171
122706,2022-04-18,94.4687
122706,2022-04-19,95.7183
122706,2022-04-20,96.6516
122706,2022-04-21,94.9978
122706,2022-04-22,95.6727
122706,2022-04-25,93.966
122706,2022-04-26,94.0637
122706,2022-04-27,94.3138
122706,2022-04-28,94.674
122706,2022-04-29,95.2705
122706,2022-05-02,95.3002
122706,2022-05-03,93.3024
122706,2022-05-04,93.8907
122706,2022-05-05,94.0292
122706,2022-05-06,93.1375
122706,2022-05-09,91.58
122706,2022-05-10,93.1819
122706,2022-05-11,94.4904
122706,2022-05-12,95.2651
122706,2022-05-13,94.5968
122706,2022-05-16,92.0505
122706,2022-05-17,92.8652
122706,2022-05-18,93.2778
122706,2022-05-19,92.9313
122706,2022-05-20,94.126
122706,2022-05-23,95.0461
122706,2022-05-24,95.2685
122706,2022-05-25,95.3433
122706,2022-05-26,95.435
122706,2022-05-27,96.1899
122706,2022-05-30,95.325
122706,2022-05-31,95.811
122706,2022-06-01,94.8837
122706,2022-06-02,96.3275
122706,2022-06-03,96.9317
122706,2022-06-06,96.2392
122706,2022-06-07,96.3631
122706,2022-06-08,95.5005
122706,2022-06-09,97.1326
122706,2022-06-10,98.9217
122706,2022-06-13,99.722
122706,2022-06-14,101.4849
122706,2022-06-15,101.6952
122706,2022-06-16,102.5939
122706,2022-06-17,104.027
122706,2022-06-20,104.062
122706,2022-06-21,104.1851
122706,2022-06-22,105.3028
122706,2022-06-23,106.0967
122706,2022-06-24,105.2608
122706,2022-06-27,102.8
122706,2022-06-28,102.6428
122706,2022-06-29,100.3425
122706,2022-06-30,99.2943
122706,2022-07-01,98.3833
122706,2022-07-04,97.8089
122706,2022-07-05,98.7351
122706,2022-07-06,99.9085
122706,2022-07-07,100.5094
122706,2022-07-08,101.2516
122706,2022-07-11,102.0258
122706,2022-07-12,99.3015
122706,2022-07-13,99.3524
122706,2022-07-14,97.4473
122706,2022-07-15,98.0338
122706,2022-07-18,95.8408
122706,2022-07-19,95.689
122706,2022-07-20,96.3058
122706,2022-07-21,95.167
122706,2022-07-22,96.2176
122706,2022-07-25,96.794
122706,2022-07-26,97.2392
122706,2022-07-27,98.0279
122706,2022-07-28,97.6804
122706,2022-07-29,97.8829
122706,2022-08-01,97.9329
122706,2022-08-02,97.9586
122706,2022-08-03,97.276
122706,2022-08-04,95.9939
122706,2022-08-05,95.6771
122706,2022-08-08,95.3036
122706,2022-08-09,94.5722
122706,2022-08-10,95.501
122706,2022-08-11,94.3152
122706,2022-08-12,94.1751
122706,2022-08-15,95.4293
122706,2022-08-16,96.4269
122706,2022-08-17,97.7648
122706,2022-08-18,97.1704
122706,2022-08-19,98.0516
122706,2022-08-22,96.9505
122706,2022-08-23,96.6954
122706,2022-08-24,96.5409
122706,2022-08-25,95.9697
122706,2022-08-26,95.6267
122706,2022-08-29,95.1472
122706,2022-08-30,94.1622
122706,2022-08-31,95.0915
122706,2022-09-01,94.9388
122706,2022-09-02,95.1875
122706,2022-09-05,95.3973
122706,2022-09-06,95.4929
122706,2022-09-07,95.6287
122706,2022-09-08,95.3461
122706,2022-09-09,96.8841
122706,2022-09-12,97.7374
122706,2022-09-13,97.7962
122706,2022-09-14,97.3554
122706,2022-09-15,97.2672
122706,2022-09-16,97.7541
122706,2022-09-19,99.4201
122706,2022-09-20,97.969
122706,2022-09-21,98.7221
122706,2022-09-22,99.9932
122706,2022-09-23,98.4106
122706,2022-09-26,98.254
122706,2022-09-27,97.149
122706,2022-09-28,97.6493
122706,2022-09-29,97.304
122706,2022-09-30,97.2037
122706,2022-10-03,96.8039
122706,2022-10-04,97.6128
122706,2022-10-05,97.8982
122706,2022-10-06,98.1865
122706,2022-10-07,98.3995
122706,2022-10-10,99.0607
122706,2022-10-11,98.8152
122706,2022-10-12,100.7215
122706,2022-10-13,99.4025
122706,2022-10-14,97.5721
122706,2022-10-17,95.6883
122706,2022-10-18,93.5617
122706,2022-10-19,94.2948
122706,2022-10-20,94.9064
122706,2022-10-21,96.2141
122706,2022-10-24,95.1404
122706,2022-10-25,95.9621
122706,2022-10-26,96.0605
122706,2022-10-27,96.2752
122706,2022-10-28,96.9788
122706,2022-10-31,96.2139
122706,2022-11-01,99.031
122706,2022-11-02,100.5328
122706,2022-11-03,99.9865
122706,2022-11-04,98.8335
122706,2022-11-07,98.7775
122706,2022-11-08,99.0154
122706,2022-11-09,100.2229
122706,2022-11-10,98.9823
122706,2022-11-11,99.3333
122706,2022-11-14,97.7157
122706,2022-11-15,98.2251
122706,2022-11-16,98.1483
122706,2022-11-17,100.3017
122706,2022-11-18,98.6499
122706,2022-11-21,100.1885
122706,2022-11-22,98.3676
122706,2022-11-23,96.9807
122706,2022-11-24,95.2461
122706,2022-11-25,95.547
122706,2022-11-28,94.3591
122706,2022-11-29,93.0071
122706,2022-11-30,93.252
122706,2022-12-01,93.7541
122706,2022-12-02,93.8327
122706,2022-12-05,93.7029
122706,2022-12-06,95.6454
122706,2022-12-07,95.8373
122706,2022-12-08,96.7291
122706,2022-12-09,96.9201
122706,2022-12-12,95.7949
122706,2022-12-13,96.4147
122706,2022-12-14,95.76
122706,2022-12-15,95.7025
122706,2022-12-16,96.0629
122706,2022-12-19,94.0708
122706,2022-12-20,92.457
122706,2022-12-21,93.4239
122706,2022-12-22,92.7814
122706,2022-12-23,92.1914
122706,2022-12-26,92.3973
122706,2022-12-27,92.0429
122706,2022-12-28,92.5037
122706,2022-12-29,92.4887
122706,2022-12-30,92.728
122706,2023-01-02,92.0517
122706,2023-01-03,92.2848
122706,2023-01-04,93.4509
122706,2023-01-05,92.9062
122706,2023-01-06,93.8839
122706,2023-01-09,93.8682
122706,2023-01-10,94.6675
122706,2023-01-11,94.8397
122706,2023-01-12,94.8427
122706,2023-01-13,95.2464
122706,2023-01-16,96.565
122706,2023-01-17,96.8549
122706,2023-01-18,97.405
122706,2023-01-19,97.0498
122706,2023-01-20,98.7809
122706,2023-01-23,99.5189
122706,2023-01-24,99.6439
122706,2023-01-25,99.5493
122706,2023-01-26,100.6662
122706,2023-01-27,100.0372
122706,2023-01-30,98.1337
122706,2023-01-31,98.2511
122706,2023-02-01,99.5855
122706,2023-02-02,101.3846
122706,2023-02-03,101.3055
122706,2023-02-06,101.3947
122706,2023-02-07,102.0166
122706,2023-02-08,101.7611
122706,2023-02-09,102.3817
122706,2023-02-10,102.3265
122706,2023-02-13,103.5126
122706,2023-02-14,104.3809
122706,2023-02-15,105.3575
122706,2023-02-16,105.1618
122706,2023-02-17,107.4565
122706,2023-02-20,108.0732
122706,2023-02-21,108.4109
122706,2023-02-22,107.5503
122706,2023-02-23,107.4785
122706,2023-02-24,107.6569
122706,2023-02-27,106.7708
122706,2023-02-28,106.4706
122706,2023-03-01,106.3191
122706,2023-03-02,106.4271
122706,2023-03-03,104.4252
122706,2023-03-06,104.3116
122706,2023-03-07,103.9211
122706,2023-03-08,103.9388
122706,2023-03-09,105.1713
122706,2023-03-10,107.6157
122706,2023-03-13,108.4651
122706,2023-03-14,107.0451
122706,2023-03-15,106.6818
122706,2023-03-16,107.4264
122706,2023-03-17,108.0422
122706,2023-03-20,109.2657
122706,2023-03-21,109.1925
122706,2023-03-22,108.8002
122706,2023-03-23,110.9623
122706,2023-03-24,111.0783
122706,2023-03-27,109.887
122706,2023-03-28,111.7293
122706,2023-03-29,109.9495
122706,2023-03-30,105.845
122706,2023-03-31,106.7873
122706,2023-04-03,107.9056
122706,2023-04-04,108.4415
122706,2023-04-05,106.9417
122706,2023-04-06,106.9153
122706,2023-04-07,106.6313
122706,2023-04-10,106.0453
122706,2023-04-11,107.7484
122706,2023-04-12,106.5576
122706,2023-04-13,106.9716
122706,2023-04-14,108.4292
122706,2023-04-17,108.9287
122706,2023-04-18,110.4702
122706,2023-04-19,111.2018
122706,2023-04-20,111.7729
122706,2023-04-21,112.2698
122706,2023-04-24,113.0751
122706,2023-04-25,112.6417
122706,2023-04-26,111.0845
122706,2023-04-27,112.3013
122706,2023-04-28,113.7911
122706,2023-05-01,114.1526
122706,2023-05-02,113.5115
122706,2023-05-03,111.6277
122706,2023-05-04,111.7778
